,SN,TimeDate,BatteryStateOfCharge_Percent,BatteryVoltage_V,A_mean,min,Wh_sum,DSOC,DV,fD_all,fD_sel,cyc,TemperatureEnvironment_C,t_1,SOH
1,sn000025,2016-10-31,52.13235294117647,512.4411764705883,9.590810826492632,14.264705882352944,1141.0681372549022,5.0,5.514705882352941,41.90871220178933,6.7377775944663725,15.181853421222547,32.73529411764706,96.0,100.0
2,sn000025,2016-11-30,51.53571428571429,511.875,9.088399088924588,15.321428571428573,1162.7169642857145,5.0,5.482142857142856,48.87110005684432,7.819202612068111,38.19735284762246,32.05357142857143,100.0,102.0
3,sn000025,2016-12-31,51.8695652173913,512.5739130434781,9.414455189932038,14.121739130434785,1128.6163768115946,5.0,5.408695652173913,50.82249740567763,12.781030530725221,70.42547680260327,31.808695652173913,102.0,99.0
4,sn000025,2017-01-31,51.49484536082474,512.1546391752578,9.43187480646826,14.422680412371134,1148.1482817869414,5.0,5.226804123711339,43.59627439228355,9.267395291729537,108.98610782536865,32.06185567010309,99.0,101.0
5,sn000025,2017-02-28,52.041322314049594,512.1900826446281,9.182602285368873,15.057851239669422,1167.1798898071625,5.0,5.743801652892562,44.99257153175519,12.430235127708675,141.4508047668709,31.71900826446281,101.0,102.0
6,sn000025,2017-03-31,52.03529411764707,511.8941176470588,8.839499065298261,15.670588235294115,1154.7601960784316,5.0,5.4,42.666381340932155,10.825192815698273,185.44608572377416,32.21176470588235,102.0,101.0
7,sn000025,2017-04-30,52.708860759493675,512.1898734177215,8.89421027891782,15.354430379746836,1143.9023206751053,5.0,5.70886075949367,37.19459080042778,7.647794849953363,218.44998240323056,31.810126582278482,101.0,100.0
8,sn000025,2017-05-31,51.02777777777778,511.1805555555555,8.821589455019604,16.069444444444443,1181.8729166666672,5.0,5.847222222222222,40.06691343780653,6.215049895350662,252.50842295440876,32.958333333333336,100.0,104.0
9,sn000025,2017-06-30,49.058823529411775,510.8235294117647,8.93208319253698,15.75,1185.1705882352944,5.0,5.235294117647058,37.08909524566072,6.962978972580637,284.4706776287614,32.573529411764696,104.0,104.0
10,sn000025,2017-07-31,49.60344827586207,511.0862068965517,8.840948134905704,14.89655172413793,1096.9839080459776,5.0,5.068965517241379,49.98674128005196,8.941362775889443,315.96521763804753,32.241379310344826,104.0,96.0
11,sn000025,2017-08-31,49.28947368421053,510.3684210526316,9.096467162662648,15.18421052631579,1120.7026315789474,5.0,5.842105263157895,37.50020153482853,6.260747407551727,339.52291955573423,31.684210526315788,96.0,98.0
12,sn000025,2017-09-30,50.404761904761905,511.09523809523813,9.108560494731606,14.571428571428573,1107.0003968253968,5.0,5.761904761904763,49.80441926958471,6.386855261371805,369.12981443439696,32.333333333333336,98.0,97.0
13,sn000025,2017-10-31,50.02127659574467,511.0,9.858624071943638,13.808510638297873,1103.2319148936172,5.0,5.2340425531914905,55.128046045245284,3.832360034587745,393.7555026660285,32.23404255319149,97.0,97.0
14,sn000025,2017-11-30,49.795918367346935,510.8163265306122,9.880337474650199,13.36734693877551,1084.425510204082,5.0,5.857142857142858,47.2675527116589,5.337418708888572,418.33521504088264,31.877551020408163,97.0,95.0
15,sn000025,2017-12-31,52.32967032967032,512.6923076923076,9.4723743487467,14.604395604395606,1151.8294871794874,5.0,5.725274725274725,42.548209597462375,7.810251423050758,449.3353425898497,32.25274725274725,95.0,101.0
16,sn000025,2018-01-31,53.48863636363637,513.2045454545455,8.750423506837631,15.340909090909092,1137.689204545455,5.0,6.170454545454546,35.70729405435273,8.940303647654671,477.37414008061927,31.53409090909091,101.0,100.0
17,sn000025,2018-02-28,52.430555555555564,511.27777777777777,9.787263656237787,14.555555555555555,1148.3722222222227,5.0,5.5555555555555545,51.57612131894661,7.4375170340532115,509.2205934509809,32.083333333333336,100.0,101.0
18,sn000025,2018-03-31,51.74418604651163,510.9767441860465,9.990626395568256,13.604651162790693,1131.524031007752,5.0,5.8604651162790695,43.94519783537928,4.545543230857121,536.8475320734839,31.55813953488372,101.0,99.0
19,sn000025,2018-04-30,51.02985074626866,511.23880597014926,9.308804659433036,14.567164179104473,1117.2858208955224,5.0,5.656716417910447,41.3744586912949,7.79152549774666,566.7217083265225,32.17910447761194,99.0,98.0
20,sn000025,2018-05-31,51.02857142857143,511.31428571428563,8.83140092565753,15.285714285714285,1119.7664285714284,5.0,5.228571428571429,45.182124915732956,7.311392573197787,593.3344729205052,33.285714285714285,98.0,98.0
21,sn000025,2018-06-30,50.50877192982456,511.0350877192983,8.80217821364147,15.964912280701757,1169.31783625731,5.0,5.596491228070176,39.57928639590753,8.56539472471762,618.9182409348712,31.859649122807017,98.0,102.0
22,sn000025,2018-07-31,49.53571428571429,511.21428571428567,8.83476936997655,15.285714285714285,1128.428273809524,5.0,5.875,59.43341315561718,5.263152951663243,642.0731625664545,32.57142857142857,102.0,99.0
23,sn000025,2018-08-31,49.72916666666666,512.3541666666666,9.464106104271544,14.541666666666664,1164.6781250000004,5.0,5.666666666666668,41.30723084797218,5.364719388183946,665.3718467620819,33.333333333333336,99.0,102.0
24,sn000025,2018-09-30,50.981132075471706,511.7358490566038,10.004704995645618,14.132075471698116,1176.6028301886793,5.0,5.773584905660377,46.13071164928543,5.762112164721388,687.9644855758943,31.47169811320755,102.0,103.0
25,sn000025,2018-10-31,46.78723404255321,509.5531914893617,9.403264508883804,14.51063829787234,1132.9492907801425,5.0,5.680851063829786,48.64995994224538,6.420160787470305,713.8077199158201,33.48936170212766,103.0,99.0
26,sn000025,2018-11-30,47.82222222222222,509.86666666666673,8.93990153121732,14.755555555555556,1095.7244444444443,5.0,5.4,47.21981659775773,4.173323513988701,734.7816973127568,33.044444444444444,99.0,96.0
27,sn000025,2018-12-31,44.04411764705883,508.8235294117647,9.124291046934443,15.205882352941178,1158.4242647058827,5.0,5.647058823529411,30.47017167766022,7.7450466578116215,756.1231432769148,33.117647058823536,96.0,101.0
28,sn000025,2019-01-31,45.96226415094339,508.50943396226415,9.611192891994193,14.358490566037734,1138.915408805032,5.0,5.9245283018867925,41.928784343595694,7.230171986089459,778.1839361758517,31.924528301886788,101.0,100.0
29,sn000025,2019-02-28,47.39285714285714,509.25,9.071147305075874,14.464285714285715,1093.4696428571435,5.0,5.357142857142857,36.53095924385057,5.328302657559249,795.4276790950273,31.92857142857143,100.0,96.0
30,sn000025,2019-03-31,46.56818181818182,508.1818181818182,8.983036957067167,15.113636363636365,1121.9886363636363,5.0,6.090909090909091,45.586845882749756,6.119341383163222,814.9168269253861,32.43181818181818,96.0,98.0
31,sn000025,2019-04-30,46.0,507.3478260869565,8.867982565399783,15.782608695652176,1130.2862318840585,5.0,6.304347826086956,34.49297546396336,5.859910346335899,832.6438790797171,32.26086956521739,98.0,99.0
